dt_iso,temp,pressure,humidity,wind_speed,wind_deg,clouds_all
2015-06-12,-0.1552767004082949,-4.087528014989456,1.4540361613388866,-0.5501878323348884,1.8595878722434218,-1.2830322228450115
2015-06-13,-0.08880288715514266,-4.0271921564533795,1.3761201568764072,-0.5501878323348884,1.5232936050342958,-1.2830322228450115
2015-06-14,0.14612712570902367,-4.0271921564533795,1.2462601494389418,-0.5501878323348884,-2.3320799583274696,-1.2830322228450115
2015-06-15,0.11904356808630867,-4.147863873525532,0.46710010481414865,-0.5501878323348884,-2.620332187363863,-1.2830322228450115
2015-06-16,0.11904356808630867,-4.147863873525532,0.46710010481414865,-0.5501878323348884,-2.620332187363863,-1.2830322228450115
2015-06-17,0.11904356808630867,-4.147863873525532,0.46710010481414865,-0.5501878323348884,-2.620332187363863,-1.2830322228450115
2015-06-18,0.11904356808630867,-4.147863873525532,0.46710010481414865,-0.5501878323348884,-2.620332187363863,-1.2830322228450115
2015-06-19,0.10351683798338314,-4.17803180279357,1.2982041524139278,0.4027037558973037,-1.9477436529456111,1.4560283597636707
2015-06-20,0.06928745571101926,-4.17803180279357,0.9865401345640107,-0.5501878323348884,-2.644353206450229,-0.25588450436675564
2015-06-21,0.06928745571101926,-4.17803180279357,0.9865401345640107,-0.5501878323348884,-2.644353206450229,-0.25588450436675564
2015-06-22,0.6193395136186759,-4.117695944257494,-0.10428392791069954,-0.5501878323348884,0.20213755528415822,-1.2830322228450115
2015-06-23,0.6193395136186759,-4.117695944257494,-0.10428392791069954,-0.5501878323348884,0.20213755528415822,-1.2830322228450115
2015-06-24,1.096201003902721,-4.232882583280914,-0.8267777874718711,-0.8100673563982135,1.4545061412869744,0.7245746814533975
2015-06-25,0.6262003196213232,-2.5675285018690728,0.1474447018911567,0.036206991192614446,3.0818881895996686,0.1095430493226239
2015-06-26,0.7353929991323098,0.03944470887816156,-0.013381922704473694,0.6885712323669612,-0.8331683673382222,1.402531082759595
2015-06-27,0.9343733386047588,0.09701517389800354,-0.6799966275501301,0.3629999397209623,-0.03206738080791164,1.0084344754962362
2015-06-28,1.104043522918731,0.15565681901504091,-0.8698933630637571,0.44413382495087744,-0.9722813996123082,-0.06422469457824045
2015-06-29,1.397471105150423,0.18188980098724652,-1.448052700524473,0.651284170218745,-1.83181612605054,-0.9015733781202968
2015-06-30,1.4816183946859556,0.15929366424300476,-1.4028840022853546,0.8358362960028456,-1.1921734162290036,-1.069043114828708
2015-07-01,1.478161772436803,0.2596705925348421,-1.387300801392859,1.5938182411875437,-0.530503526850009,-1.069043114828708
2015-07-02,1.4492844069802233,0.23528484970984276,-1.0977129848073106,2.38789456471437,-1.0819860900411649,-0.9352999223185186
2015-07-03,1.5406656831068226,0.17243499706809892,-1.0652479829479442,1.157076263247789,-1.270150739551033,-0.7926405169743165
2015-07-04,1.417010569313629,0.2717377642420567,-0.9375523089677698,2.7849327264777837,-0.659616504439227,-0.926383709484506
2015-07-05,1.4855281472299533,0.2616817878193762,-1.221079991872903,2.546709829419736,-0.7106611699977551,-0.2665839597675708
2015-07-06,1.5534575914302566,0.11712712674336116,-1.387733668084317,2.38789456471437,-1.5664099749495488,0.15247804343102306
2015-07-07,1.4014250258391,0.1108421414791854,-1.0609193160333619,2.904044175006808,-1.0109239085773318,-0.6945621758001774
2015-07-08,1.3844426647890242,0.14352406485289454,-0.989496311942756,3.023155623535832,-1.4713267743993494,0.19705910760108644
2015-07-09,1.514493732743935,0.13221109137738024,-1.2773526617624713,1.633522057363885,-1.0809852142458998,-0.9620485608205565
2015-07-10,1.5545603421477932,0.05679126820728486,-1.2535449937322694,0.2835923073682797,-1.0449536856163506,-1.069043114828708
2015-07-11,1.398227048758242,0.05679126820728486,-1.1561499881541701,1.7129296897165678,-1.3812479528254764,-1.069043114828708
2015-07-12,1.1871238030643327,0.07433457490119671,-1.156714596882159,2.018476448986673,-0.6746296413682058,-0.3712525452103278
2015-07-13,1.1975631765236856,0.08695919747532302,-1.0133039799729582,1.832041138245592,-1.501353048257307,-0.9085512838164806
2015-07-14,1.229322397188763,0.1963179410719613,-1.0479333152896155,0.7600381014843757,-0.2632696895141857,-0.5697351961240004
2015-07-15,1.3240119254679732,0.21642989391731893,-1.3098176636218377,0.6409266529553517,-0.4894676192441336,0.473461705455478
2015-07-16,1.3590793982856633,0.21642989391731893,-1.4613210056322141,1.5541144250112027,-0.7006524120451024,1.1421776680064257
2015-07-17,1.1569084334038064,0.22397187623432846,-1.0479333152896155,2.66582127794876,-0.17319086794031271,1.3829154145247669
2015-07-18,0.9942894609242916,0.2528828084495328,-1.1951079903854098,1.990856402950957,-1.2571393542125848,0.31296987444325053
2015-07-19,1.0998594629498715,0.2114019057059804,-1.4743070063759607,1.752633505892909,0.4463512493288804,-0.7748080913062911
2015-07-20,1.0534336577415477,0.24785482023819427,-1.5803593457832241,2.2290793000090052,-0.12014445079125426,-1.069043114828708
2015-07-21,1.2194343990881784,0.18626196464928077,-1.5111006751499092,1.037964814718765,-1.4402996247461266,-1.069043114828708
2015-07-22,1.2812619559847742,0.1963179410719613,-1.3855693346270257,2.07026403530364,-0.8677986698544004,-0.00801378758120427
2015-07-23,1.291002920656355,0.2641957819250471,-1.1821219896416633,2.5070060132433944,-1.1280263766233667,0.09898076642694723
2015-07-24,1.4135920420892636,0.2931067141402515,-1.2925029959635088,0.9188533661897409,-1.4372969973603307,-0.7837243041403037
2015-07-25,1.5861357710266135,0.22397187623432846,-1.6366320156727925,0.8394457338370586,-0.6706261381871447,-0.6054000474600509
2015-07-26,1.6159100404001245,0.09450117979233255,-1.7513416889092202,1.5938182411875437,-1.524373191548408,0.22380774610312434
2015-07-27,1.5248963478460378,0.024109344833575727,-1.695069019019652,2.3084869323616877,-0.8417758991775035,-0.46274064211584875
2015-07-28,1.5000476983441944,0.10078616505650831,-1.6669326840748675,1.2364838956004718,-0.7907312336189755,-0.5608189832899878
2015-07-29,1.5218230295419448,0.19107134467752018,-1.594850969801608,1.314165275075922,-0.49917176282431414,-0.34334092242559267
2015-07-30,1.6334070184517178,0.22648587033999945,-1.7318626877936003,1.4747067926585198,-1.281160373298951,-0.6678135372981394
2015-07-31,1.66412581778764,0.20418783566362297,-1.825211330821112,0.94129465359376,1.0047529104090442,0.08649806845932963
2015-08-01,1.6467503021339203,0.18374797054361322,-1.7643276896529667,1.3158915279531544,-0.24024954622308495,0.12216291979538028
2015-08-02,1.635171419599777,0.23905584086834752,-1.695069019019652,3.2216747044175382,-1.3211954051095611,-0.08112673282010799
2015-08-03,1.649360145498759,0.28807872592890954,-1.7751493569394226,1.990856402950957,-0.640599864329187,-0.5483362853223701
2015-08-04,1.7052328485206538,0.23654184676267997,-2.019719037613316,1.990856402950957,-0.14016196669655925,-0.3272142070388568
2015-08-05,1.603637543646545,0.1622150645080906,-1.8206944609972,0.94129465359376,0.024068696404791718,-0.6429256736484172
2015-08-06,1.5937447509776221,0.10330015916217587,-1.8552296948591924,2.07026403530364,0.06001319235649178,-0.8479210365451947
2015-08-07,1.3189760305245533,0.23025686149850422,-1.435349004144721,2.3481907485380296,0.6305123956576879,-0.42707579077979824
2015-08-08,1.1570554668328112,0.3257886375139572,-1.0522619822041976,3.1819708882411977,-0.38437566074128177,-0.2701504449011758
2015-08-09,1.2279990963277174,0.36098455499333737,-1.218915658415612,2.7055250941251017,-0.48045973708674633,-0.4770065826502691
2015-08-10,1.3359088477018128,0.3025615180593991,-1.5451654017385776,1.7284659656116579,-0.9273725378421452,-0.7099135683317817
2015-08-11,1.4652007756700125,0.24031283792118474,-1.5911810130696795,0.9585571823660826,-1.0139265359631275,-1.0262452932254476
2015-08-12,1.599405537994314,0.182490973490776,-1.4916216740342894,1.5938182411875437,-1.2961735102279297,-1.069043114828708
2015-08-13,1.6875520786828038,0.1762059882266037,-1.6539466833311212,2.9834518073594904,-0.8307662654295858,-0.7052616312009925
2015-08-14,1.627966781578533,0.16992100296242793,-1.7015620193915253,0.8394457338370586,1.0328644653543206,-0.6339319285288915
